last_name,first_name,player_id,year,b_ab,batting_avg,slg_percent,on_base_percent,xba,xslg,xwoba,xobp,xiso,xwobacon,xbacon,exit_velocity_avg,launch_angle_avg,barrel_batted_rate,hard_hit_percent
Bogaerts,Xander,593428,2021,529,0.295,0.493,0.37,0.28,0.468,0.359,0.359,0.189,0.404,0.354,89.6,12.5,9.7,43
Alberto,Hanser,593643,2021,241,0.27,0.402,0.286,0.265,0.384,0.294,0.29,0.12,0.314,0.298,87.1,16.1,4.5,30.3
Polanco,Jorge,593871,2021,588,0.269,0.503,0.323,0.267,0.488,0.348,0.323,0.22,0.398,0.333,89.4,19.3,10.1,37.4
Sano,Miguel,593934,2021,470,0.223,0.466,0.312,0.216,0.439,0.322,0.306,0.223,0.451,0.353,93.4,17.6,17.7,55.9
Difo,Wilmer,594694,2021,219,0.269,0.384,0.329,0.229,0.321,0.276,0.292,0.093,0.316,0.302,83.7,12.2,4.2,23.5
Calhoun,Kole,594777,2021,166,0.235,0.373,0.297,0.221,0.384,0.291,0.285,0.164,0.338,0.293,88.5,17.3,6.3,38.9
Duvall,Adam,594807,2021,513,0.228,0.491,0.281,0.227,0.499,0.33,0.281,0.271,0.457,0.343,89.8,23.6,16.1,43.9
Eaton,Adam,594809,2021,254,0.201,0.327,0.278,0.216,0.309,0.275,0.296,0.093,0.315,0.299,86.6,8.3,4.3,34
Gosselin,Phil,594838,2021,345,0.261,0.362,0.314,0.24,0.354,0.288,0.295,0.114,0.335,0.313,87.6,11.5,3.4,35.1
Kiermaier,Kevin,595281,2021,348,0.259,0.388,0.328,0.232,0.32,0.283,0.308,0.088,0.335,0.324,86.6,1.1,4,36.4
Knapp,Andrew,595284,2021,145,0.152,0.214,0.214,0.173,0.274,0.23,0.235,0.101,0.33,0.296,86.2,13.1,3.5,31.4
Alfaro,Jorge,595751,2021,295,0.244,0.342,0.283,0.247,0.381,0.292,0.285,0.134,0.407,0.372,90.9,1.8,8.2,49
Profar,Jurickson,595777,2021,353,0.227,0.32,0.328,0.238,0.323,0.302,0.339,0.085,0.296,0.29,85.3,14,2.7,30.2
Baez,Javier,595879,2021,502,0.265,0.494,0.318,0.241,0.455,0.325,0.299,0.214,0.466,0.381,90.1,10.6,13.4,45.2
Cave,Jake,595909,2021,164,0.189,0.293,0.247,0.22,0.337,0.273,0.278,0.116,0.385,0.354,87,8.4,5.8,33
Evans,Phillip,595943,2021,214,0.206,0.299,0.312,0.244,0.344,0.312,0.345,0.101,0.338,0.324,88.4,5.3,4.3,42.9
Gallagher,Cam,595956,2021,112,0.25,0.33,0.29,0.25,0.314,0.275,0.299,0.064,0.298,0.303,85.9,14.5,0,27.4
Hedges,Austin,595978,2021,286,0.178,0.308,0.215,0.191,0.287,0.228,0.232,0.096,0.292,0.272,85.8,19,3.8,30.1
Lindor,Francisco,596019,2021,452,0.23,0.412,0.319,0.254,0.453,0.345,0.345,0.199,0.38,0.322,90.7,14.4,8.2,44.1
NogowskiJr.,John,596056,2021,129,0.233,0.31,0.301,0.241,0.312,0.279,0.308,0.071,0.285,0.288,88.1,15.6,0,28.7
Odor,Rougned,596059,2021,322,0.202,0.379,0.285,0.202,0.374,0.29,0.287,0.172,0.356,0.294,89.1,19.6,9,38
Slater,Austin,596103,2021,274,0.241,0.423,0.32,0.256,0.439,0.335,0.334,0.183,0.426,0.369,87.1,7.8,9.5,41.6
Story,Trevor,596115,2021,526,0.251,0.471,0.329,0.245,0.45,0.335,0.326,0.205,0.397,0.331,90.6,17.5,9.9,42.6
Vogelbach,Daniel,596129,2021,215,0.219,0.381,0.349,0.238,0.39,0.337,0.365,0.152,0.364,0.324,91.4,11.7,8.2,48.7
Sanchez,Gary,596142,2021,383,0.204,0.423,0.307,0.228,0.452,0.336,0.328,0.224,0.417,0.333,89.5,20.5,13.7,42
Kepler,Max,596146,2021,426,0.211,0.413,0.306,0.255,0.452,0.347,0.347,0.197,0.388,0.329,89.8,16.3,10.8,42.5
Franco,Maikel,596748,2021,377,0.21,0.355,0.253,0.224,0.344,0.27,0.269,0.119,0.296,0.273,88.2,9.1,5.1,33.9
Garcia,Robel,596825,2021,106,0.151,0.208,0.214,0.185,0.238,0.224,0.247,0.053,0.303,0.303,86.5,14.3,1.5,33.3
Choi,JiMan,596847,2021,258,0.229,0.411,0.348,0.237,0.424,0.342,0.354,0.187,0.42,0.357,91.2,14.8,9.4,46.8
BradleyJr.,Jackie,598265,2021,387,0.163,0.261,0.236,0.194,0.29,0.253,0.266,0.096,0.318,0.294,89.7,9.6,5,40.3
LaStella,Tommy,600303,2021,220,0.25,0.405,0.306,0.28,0.46,0.342,0.336,0.18,0.355,0.316,88.9,13.5,6.2,33.3
Severino,Pedro,600474,2021,379,0.248,0.383,0.308,0.249,0.401,0.311,0.312,0.151,0.387,0.347,88.2,15.2,7.6,38.5
Candelario,Jeimer,600869,2021,557,0.271,0.443,0.351,0.278,0.462,0.356,0.358,0.184,0.416,0.367,88.7,12.6,9,39.1
Daza,Yonathan,602074,2021,301,0.282,0.355,0.326,0.253,0.328,0.286,0.309,0.074,0.318,0.319,85.2,6.6,2,27
Urias,Ramon,602104,2021,262,0.279,0.412,0.361,0.27,0.427,0.344,0.354,0.156,0.421,0.381,89.6,5.2,9.7,42.5
Ahmed,Nick,605113,2021,434,0.221,0.339,0.279,0.208,0.29,0.249,0.268,0.083,0.283,0.273,87.2,10.1,2.4,27.9
Anderson,Brian,605119,2021,233,0.249,0.378,0.337,0.215,0.374,0.299,0.307,0.159,0.346,0.298,88.8,11.3,7.7,38.7
Barnes,Austin,605131,2021,200,0.215,0.345,0.298,0.213,0.311,0.274,0.297,0.098,0.313,0.295,85.2,13.5,4.1,31.7
Bell,Josh,605137,2021,498,0.261,0.476,0.347,0.277,0.488,0.367,0.363,0.21,0.406,0.348,92.5,4.9,8.8,52
Betts,Mookie,605141,2021,466,0.264,0.487,0.367,0.263,0.445,0.357,0.369,0.182,0.369,0.322,90.3,18.9,7.8,41
Caratini,Victor,605170,2021,313,0.227,0.323,0.309,0.228,0.355,0.29,0.313,0.127,0.338,0.309,90,8.4,6.8,44.3
Davis,J.D.,605204,2021,179,0.285,0.436,0.384,0.248,0.408,0.338,0.355,0.159,0.449,0.398,89.7,13.2,12.4,42.5
Panik,Joe,605412,2021,236,0.208,0.284,0.265,0.238,0.324,0.273,0.293,0.086,0.282,0.276,86.5,9.7,1.5,25.5
Perez,Michael,605421,2021,210,0.143,0.29,0.221,0.171,0.302,0.244,0.247,0.131,0.297,0.254,85.7,10.2,6.3,33.1
Zimmer,Bradley,605548,2021,299,0.227,0.344,0.325,0.224,0.371,0.317,0.326,0.147,0.434,0.379,90.7,6.8,9.4,42.5
Castro,Harold,605612,2021,315,0.283,0.359,0.307,0.287,0.414,0.315,0.315,0.127,0.383,0.365,88.6,10.2,3.2,38.5
Tapia,Raimel,606132,2021,487,0.273,0.372,0.326,0.241,0.308,0.273,0.298,0.067,0.279,0.279,85.7,-4.4,2.1,31.5
Aquino,Aristides,606157,2021,174,0.19,0.408,0.299,0.188,0.399,0.304,0.3,0.21,0.429,0.329,89,22.9,14.9,39.6
Hernandez,Teoscar,606192,2021,550,0.296,0.524,0.346,0.284,0.536,0.37,0.336,0.252,0.472,0.388,91.8,13.1,13.9,49
Mercedes,Yermin,606213,2021,240,0.271,0.404,0.328,0.246,0.417,0.313,0.306,0.17,0.347,0.303,87.3,15.8,7.2,29.2
Peraza,Jose,606299,2021,142,0.204,0.38,0.266,0.212,0.335,0.268,0.273,0.123,0.284,0.259,85.6,20.8,4.3,25
Marte,Ketel,606466,2021,340,0.318,0.532,0.377,0.307,0.495,0.372,0.37,0.188,0.418,0.374,91.1,10.3,8.9,48.4
Haase,Eric,606992,2021,351,0.231,0.459,0.286,0.234,0.461,0.322,0.291,0.227,0.441,0.354,90.9,16,13.7,47.9
Nimmo,Brandon,607043,2021,325,0.292,0.437,0.399,0.273,0.392,0.35,0.385,0.119,0.38,0.361,89.3,8.8,4,41.1
Peterson,Jace,607054,2021,259,0.247,0.367,0.348,0.239,0.372,0.322,0.343,0.133,0.356,0.324,87.7,12,5.2,34.7
Turner,Trea,607208,2021,595,0.328,0.536,0.375,0.304,0.485,0.364,0.355,0.181,0.416,0.373,89.6,11.4,7.4,46.2
Smith,Kevan,607345,2021,95,0.168,0.2,0.245,0.185,0.24,0.219,0.263,0.054,0.273,0.275,87.5,5.7,1.6,34.4
Beaty,Matt,607461,2021,204,0.27,0.402,0.363,0.233,0.347,0.308,0.332,0.113,0.319,0.298,86.7,12.3,3.8,30.6
Pillar,Kevin,607680,2021,325,0.231,0.415,0.277,0.224,0.372,0.281,0.271,0.148,0.338,0.297,85.8,20.2,7.3,31.8
Stallings,Jacob,607732,2021,374,0.246,0.369,0.335,0.245,0.369,0.314,0.335,0.125,0.339,0.316,88.1,10.7,4.5,36.4
Ramirez,Jose,608070,2021,552,0.266,0.538,0.355,0.283,0.508,0.376,0.373,0.226,0.399,0.336,90,18.2,11.1,42.4
Bregman,Alex,608324,2021,348,0.27,0.422,0.355,0.258,0.417,0.332,0.346,0.159,0.337,0.302,89,15.9,6.4,38.1
Gallo,Joey,608336,2021,498,0.199,0.458,0.351,0.202,0.464,0.354,0.354,0.261,0.486,0.354,91.5,22.7,18.5,45.8
Kelly,Carson,608348,2021,304,0.24,0.411,0.343,0.254,0.428,0.346,0.358,0.174,0.381,0.334,88.2,18.6,8.5,34
Seager,Corey,608369,2021,353,0.306,0.521,0.394,0.295,0.53,0.392,0.386,0.235,0.428,0.362,91,10.7,12.4,49.3
Winker,Jesse,608385,2021,423,0.305,0.556,0.394,0.295,0.524,0.39,0.385,0.229,0.42,0.358,90.6,10.8,11.2,47.1
Mazara,Nomar,608577,2021,165,0.212,0.321,0.276,0.212,0.341,0.271,0.276,0.129,0.32,0.289,90.4,11.1,7.4,39.7
Murphy,Tom,608596,2021,277,0.202,0.35,0.302,0.193,0.347,0.292,0.299,0.154,0.358,0.3,88.6,15.9,8.8,38.1
Jankowski,Travis,608671,2021,131,0.252,0.351,0.357,0.223,0.286,0.282,0.339,0.063,0.285,0.286,85.2,6.9,1.9,20.2
Mayfield,Jack,608686,2021,266,0.218,0.387,0.269,0.19,0.32,0.25,0.246,0.131,0.291,0.254,85.4,17,6.4,26.7
Plawecki,Kevin,608700,2021,157,0.287,0.389,0.347,0.258,0.428,0.327,0.323,0.169,0.349,0.31,87.3,13.4,6.1,34.8
Refsnyder,Rob,608701,2021,139,0.245,0.338,0.325,0.258,0.434,0.336,0.337,0.176,0.41,0.359,89.2,9.3,7,41
Mondesi,Adalberto,609275,2021,126,0.23,0.452,0.265,0.233,0.473,0.318,0.274,0.24,0.453,0.355,92.3,16.1,12.8,44.2
Andujar,Miguel,609280,2021,154,0.253,0.383,0.284,0.268,0.419,0.31,0.298,0.15,0.357,0.325,87.1,6.1,5.5,37
Cordero,Franchy,614173,2021,127,0.189,0.26,0.235,0.194,0.293,0.239,0.242,0.099,0.351,0.324,88.6,7.7,5.2,40.3
Reyes,Franmil,614177,2021,418,0.254,0.522,0.324,0.246,0.512,0.353,0.319,0.266,0.494,0.382,91.9,9.8,16.9,48.5
Torrens,Luis,620443,2021,346,0.243,0.431,0.299,0.245,0.428,0.318,0.304,0.183,0.402,0.344,90.9,6.1,10.4,43.2
MartinJr.,Richie,621006,2021,98,0.235,0.286,0.267,0.217,0.274,0.238,0.254,0.057,0.3,0.302,85.8,8.3,0,29.2
Schrock,Max,621011,2021,125,0.288,0.448,0.328,0.265,0.37,0.293,0.307,0.105,0.335,0.325,85,18.5,2.9,24.5
Swanson,Dansby,621020,2021,588,0.248,0.449,0.311,0.251,0.455,0.332,0.316,0.205,0.417,0.348,89.3,14.1,11.4,42.7
Newman,Kevin,621028,2021,517,0.226,0.309,0.262,0.255,0.33,0.275,0.293,0.076,0.277,0.276,85.3,9.9,1.6,26
Taylor,Chris,621035,2021,507,0.254,0.438,0.344,0.237,0.422,0.329,0.33,0.185,0.415,0.351,88.2,17.4,10.2,38.1
Correa,Carlos,621043,2021,555,0.279,0.485,0.366,0.296,0.482,0.373,0.38,0.186,0.415,0.369,90.2,12.1,9.4,42.7
Dahl,David,621311,2021,205,0.21,0.322,0.245,0.246,0.398,0.296,0.284,0.152,0.384,0.343,88.1,11.5,6.7,36.7
Phillips,Brett,621433,2021,253,0.206,0.427,0.298,0.179,0.359,0.284,0.279,0.18,0.408,0.324,89.6,17.8,11.1,45.1
Taylor,Tyrone,621438,2021,243,0.247,0.457,0.321,0.239,0.401,0.314,0.315,0.161,0.36,0.316,88.6,16,7.6,37.3
Buxton,Byron,621439,2021,235,0.306,0.647,0.358,0.3,0.611,0.407,0.352,0.311,0.521,0.407,92.5,13.3,17.9,53.8
Brinson,Lewis,621446,2021,274,0.226,0.376,0.262,0.242,0.374,0.286,0.279,0.131,0.36,0.328,88.5,14,6.4,37.7
Duggar,Steven,621453,2021,268,0.257,0.437,0.33,0.233,0.408,0.308,0.308,0.175,0.404,0.347,88,15.2,8.3,33.9
Stewart,DJ,621466,2021,270,0.204,0.374,0.324,0.205,0.383,0.315,0.325,0.178,0.371,0.307,87.8,19.7,9.4,34.3
Ward,Taylor,621493,2021,208,0.25,0.438,0.329,0.259,0.453,0.344,0.34,0.194,0.407,0.35,89.6,16.4,10.3,39.7
Nido,Tomas,621512,2021,153,0.222,0.327,0.261,0.242,0.395,0.289,0.279,0.153,0.38,0.339,88.7,10,6.4,43.1
Wisdom,Patrick,621550,2021,338,0.231,0.518,0.304,0.216,0.46,0.321,0.291,0.244,0.516,0.394,91.2,19.1,16.2,51.9
Wendle,Joey,621563,2021,460,0.265,0.422,0.319,0.238,0.356,0.286,0.295,0.118,0.338,0.314,87.9,6.2,4.6,34.6
Olson,Matt,621566,2021,565,0.271,0.54,0.371,0.264,0.507,0.378,0.374,0.243,0.413,0.333,91.6,16.2,12.7,48.8
Jones,Taylor,622100,2021,102,0.245,0.402,0.269,0.21,0.33,0.249,0.24,0.12,0.323,0.293,90.6,12.8,6.7,42.7
Duffy,Matt,622110,2021,289,0.287,0.381,0.357,0.275,0.385,0.325,0.346,0.11,0.362,0.35,87.5,7.5,4,34.8
Margot,Manuel,622534,2021,421,0.254,0.382,0.313,0.268,0.397,0.318,0.328,0.129,0.342,0.32,87.9,10.7,5.1,40.2
Reyes,Victor,622682,2021,209,0.258,0.416,0.282,0.257,0.404,0.297,0.283,0.148,0.382,0.347,89.5,6.6,8.3,35
Mateo,Jorge,622761,2021,194,0.247,0.376,0.292,0.243,0.361,0.287,0.289,0.118,0.361,0.337,85.4,14.1,5.7,31.2
Bote,David,623520,2021,291,0.199,0.33,0.275,0.231,0.399,0.312,0.308,0.168,0.36,0.31,89.9,9.8,9.9,43.7
Ramirez,Harold,623912,2021,339,0.268,0.398,0.305,0.269,0.402,0.308,0.306,0.134,0.344,0.32,91.3,6.2,6.3,47.2
Santander,Anthony,623993,2021,406,0.241,0.433,0.285,0.269,0.446,0.328,0.314,0.177,0.404,0.357,90.7,18,8.4,43.5
Alonso,Pete,624413,2021,561,0.262,0.519,0.344,0.271,0.542,0.377,0.352,0.271,0.438,0.348,91,14.7,14.8,47.3
Arroyo,Christian,624414,2021,164,0.262,0.445,0.32,0.232,0.39,0.301,0.296,0.158,0.361,0.317,86.3,9.4,7.4,35.5
Biggio,Cavan,624415,2021,250,0.224,0.356,0.32,0.207,0.331,0.285,0.308,0.124,0.328,0.295,88.9,15.6,5.6,31.6
Conforto,Michael,624424,2021,406,0.232,0.384,0.344,0.253,0.436,0.35,0.364,0.183,0.393,0.341,88.5,13.2,9.2,39.5
Frazier,Adam,624428,2021,577,0.305,0.411,0.366,0.288,0.376,0.324,0.353,0.088,0.327,0.327,85.4,12.6,1,25.2
Trevino,Jose,624431,2021,285,0.239,0.34,0.265,0.248,0.374,0.285,0.279,0.125,0.336,0.311,87.5,9.5,4.3,36.9
Gordon,Nick,624503,2021,200,0.24,0.355,0.292,0.266,0.418,0.318,0.316,0.152,0.399,0.365,91.2,9.4,6.8,47.9
McGuire,Reese,624512,2021,198,0.253,0.343,0.309,0.237,0.328,0.281,0.298,0.091,0.315,0.306,87.5,13.4,2.6,32.7
Nunez,Dom,624513,2021,228,0.189,0.399,0.293,0.17,0.312,0.261,0.278,0.141,0.34,0.284,86,21.9,9.4,31.2
Soler,Jorge,624585,2021,516,0.223,0.432,0.312,0.25,0.494,0.359,0.341,0.244,0.429,0.342,91.2,15.7,12.7,47
Sosa,Edmundo,624641,2021,288,0.271,0.389,0.344,0.266,0.394,0.326,0.342,0.128,0.363,0.339,86.7,6,3.9,32
Heredia,Guillermo,628338,2021,305,0.22,0.354,0.311,0.22,0.336,0.29,0.312,0.116,0.325,0.299,86.6,12.7,4,34.7
Hernandez,Yadiel,628450,2021,264,0.273,0.413,0.329,0.241,0.408,0.308,0.302,0.167,0.354,0.31,89.7,5.2,5.8,38.6
Ibanez,Andy,628451,2021,253,0.277,0.435,0.32,0.264,0.415,0.32,0.312,0.151,0.342,0.308,88.8,15.5,7.3,38.6
Cronenworth,Jake,630105,2021,567,0.266,0.46,0.336,0.276,0.443,0.344,0.351,0.166,0.365,0.329,88.6,12.5,7.2,35
Frazier,Clint,640449,2021,183,0.186,0.317,0.317,0.207,0.354,0.313,0.334,0.147,0.372,0.321,86.9,13.9,10.2,41.5
Meadows,Austin,640457,2021,518,0.234,0.458,0.315,0.24,0.425,0.326,0.325,0.184,0.369,0.314,89.3,21.7,8.7,37.9
Mercado,Oscar,640458,2021,214,0.224,0.369,0.298,0.217,0.328,0.279,0.293,0.111,0.292,0.27,86.2,16.4,4,27.7
Pinder,Chad,640461,2021,214,0.243,0.411,0.3,0.261,0.507,0.354,0.319,0.246,0.457,0.369,92.6,7.4,16.3,54.2
Anderson,Tim,641313,2021,527,0.309,0.469,0.338,0.284,0.448,0.329,0.314,0.164,0.407,0.367,89.6,4.3,7.8,42.3
Bauers,Jake,641343,2021,282,0.209,0.277,0.289,0.233,0.361,0.297,0.311,0.128,0.35,0.322,88.1,20,5.4,37.7
Bellinger,Cody,641355,2021,315,0.165,0.302,0.24,0.209,0.358,0.281,0.281,0.149,0.344,0.296,89.3,22.2,7.1,34.4
Calhoun,Willie,641432,2021,260,0.25,0.381,0.31,0.275,0.403,0.323,0.332,0.129,0.334,0.314,90.2,14.9,3.5,41.9
Collins,Zack,641470,2021,195,0.21,0.338,0.329,0.22,0.391,0.323,0.339,0.171,0.4,0.341,91.1,20.9,10.2,44.1
Crawford,J.P.,641487,2021,619,0.273,0.376,0.338,0.257,0.339,0.298,0.325,0.082,0.316,0.314,86.3,9.8,2.4,30.6
Davis,Jonathan,641505,2021,87,0.126,0.172,0.252,0.194,0.306,0.284,0.31,0.111,0.303,0.274,85.1,7.7,6.5,25.8
Dozier,Hunter,641531,2021,487,0.216,0.394,0.285,0.224,0.388,0.299,0.295,0.163,0.377,0.326,89.9,15.8,8.8,42.2
Engel,Adam,641553,2021,123,0.252,0.496,0.336,0.267,0.44,0.348,0.353,0.173,0.405,0.359,86.8,14.4,8.6,37.4
Fraley,Jake,641584,2021,214,0.21,0.369,0.351,0.229,0.361,0.335,0.371,0.132,0.384,0.344,85.3,12.1,6.2,33.6
Garver,Mitch,641598,2021,207,0.256,0.517,0.358,0.256,0.545,0.386,0.361,0.289,0.508,0.389,92.3,19,17.4,53.6
Guillorme,Luis,641645,2021,132,0.265,0.311,0.372,0.238,0.313,0.302,0.351,0.075,0.29,0.289,86.4,4.7,0.9,22.7
Hampson,Garrett,641658,2021,453,0.234,0.38,0.287,0.236,0.374,0.291,0.292,0.138,0.353,0.319,87,13,5,31.2
Heim,Jonah,641680,2021,265,0.196,0.358,0.239,0.23,0.372,0.285,0.275,0.142,0.333,0.296,87.1,15.5,6.2,37.9
Lewis,Kyle,641786,2021,130,0.246,0.392,0.333,0.252,0.471,0.35,0.338,0.219,0.426,0.352,89.7,16.8,14,37.6
Locastro,Tim,641796,2021,139,0.18,0.252,0.263,0.207,0.268,0.258,0.288,0.061,0.27,0.27,82.1,14.3,0.9,16.8
ManciniIII,Trey,641820,2021,556,0.255,0.432,0.326,0.266,0.452,0.341,0.337,0.186,0.412,0.359,88.9,9.7,10.4,42
Martin,Jason,641829,2021,144,0.208,0.354,0.247,0.226,0.38,0.28,0.266,0.154,0.359,0.314,87.5,11.4,7.6,33.3
McKinney,Billy,641856,2021,265,0.192,0.358,0.28,0.213,0.359,0.291,0.3,0.145,0.347,0.303,88.1,17.6,6.4,34.6
McMahon,Ryan,641857,2021,528,0.254,0.449,0.331,0.244,0.426,0.325,0.323,0.182,0.391,0.336,90.5,14.3,7.3,43.5
O'Neill,Tyler,641933,2021,482,0.286,0.56,0.352,0.279,0.582,0.392,0.347,0.303,0.55,0.426,93,17.8,17.9,52.2
Smith,Dominic,642086,2021,446,0.244,0.363,0.304,0.262,0.42,0.325,0.323,0.158,0.389,0.348,89,14.9,6.5,40.7
Tellez,Rowdy,642133,2021,297,0.242,0.414,0.305,0.265,0.471,0.34,0.326,0.206,0.4,0.339,92.2,13.4,11.6,48.1
Valaika,Pat,642162,2021,259,0.201,0.29,0.249,0.213,0.337,0.265,0.264,0.124,0.332,0.301,86.8,19.8,4.8,32.6
VanMeter,Josh,642165,2021,274,0.212,0.354,0.297,0.203,0.321,0.274,0.289,0.119,0.318,0.288,89.3,19.6,5.2,36.8
Wade,Tyler,642180,2021,127,0.268,0.323,0.352,0.199,0.247,0.254,0.296,0.048,0.281,0.284,82.2,5.3,1.1,13.8
White,Eli,642201,2021,198,0.177,0.308,0.259,0.176,0.291,0.249,0.259,0.114,0.299,0.264,85.5,15.6,6.8,22.7
Williams,Justin,642211,2021,119,0.16,0.261,0.27,0.241,0.406,0.316,0.34,0.165,0.447,0.392,92.1,3.9,11,52.1
Mejia,Francisco,642336,2021,250,0.26,0.416,0.321,0.23,0.345,0.285,0.296,0.115,0.305,0.284,85.7,14.9,4.4,28.9
Sierra,Magneuris,642423,2021,209,0.23,0.268,0.28,0.227,0.264,0.24,0.279,0.037,0.284,0.299,82.3,7.7,0,18.8
Rosario,Amed,642708,2021,550,0.282,0.409,0.321,0.267,0.368,0.3,0.31,0.101,0.352,0.343,88.8,5.5,2.8,43.5
Adames,Willy,642715,2021,497,0.262,0.481,0.337,0.236,0.438,0.325,0.314,0.202,0.413,0.343,89.5,16.8,11.4,44.7
Gutierrez,Kelvin,642721,2021,272,0.232,0.316,0.292,0.219,0.305,0.263,0.28,0.087,0.315,0.304,89.9,2.3,3.6,44.9
Alcantara,Sergio,642727,2021,220,0.205,0.327,0.302,0.208,0.298,0.275,0.307,0.09,0.327,0.311,87.5,10.5,3.4,33.6
Estrada,Thairo,642731,2021,121,0.273,0.479,0.333,0.239,0.421,0.313,0.303,0.182,0.347,0.296,86.6,6.7,7.1,34.7
Wynns,Austin,642851,2021,130,0.185,0.308,0.23,0.201,0.296,0.242,0.247,0.095,0.282,0.264,83.6,10.7,3,27
Benintendi,Andrew,643217,2021,493,0.276,0.442,0.323,0.261,0.456,0.331,0.313,0.194,0.377,0.324,89.6,15.4,8.9,43.2
Cooper,Garrett,643265,2021,215,0.284,0.465,0.38,0.269,0.458,0.362,0.368,0.19,0.451,0.392,91.1,8.2,10.8,52.7
Dubon,Mauricio,643289,2021,175,0.24,0.377,0.278,0.228,0.361,0.273,0.271,0.133,0.33,0.299,86.1,14.9,4.4,30.1
Jansen,Danny,643376,2021,184,0.223,0.473,0.298,0.244,0.462,0.336,0.319,0.218,0.391,0.322,90,20.5,8.5,44.7
Kemp,Tony,643393,2021,330,0.279,0.418,0.378,0.25,0.349,0.321,0.36,0.099,0.303,0.293,86.7,18.4,1,21.9
Kiner-Falefa,Isiah,643396,2021,635,0.271,0.357,0.312,0.267,0.349,0.292,0.309,0.082,0.312,0.311,85.5,5.4,1.8,28.8
LongJr.,Shed,643418,2021,111,0.198,0.36,0.256,0.203,0.321,0.26,0.263,0.118,0.347,0.313,87.6,1.7,4.1,35.6
McNeil,Jeff,643446,2021,386,0.251,0.36,0.319,0.257,0.387,0.315,0.325,0.13,0.325,0.302,88.1,12,4.3,33.4
Schwindel,Frank,643524,2021,242,0.326,0.591,0.371,0.272,0.454,0.332,0.32,0.182,0.373,0.328,86.9,12.6,8,39.8
Tauchman,Mike,643565,2021,166,0.181,0.283,0.283,0.196,0.304,0.276,0.298,0.108,0.331,0.302,87.5,10,5.5,35.8
Chang,Yu,644374,2021,237,0.228,0.426,0.267,0.233,0.378,0.282,0.272,0.145,0.366,0.327,87.1,19.1,7.1,33.7
Albies,Ozzie,645277,2021,629,0.259,0.488,0.31,0.26,0.465,0.332,0.312,0.205,0.382,0.323,89.6,21.1,9.3,37.2
Robles,Victor,645302,2021,315,0.203,0.295,0.306,0.216,0.314,0.288,0.32,0.099,0.311,0.294,84.1,19.9,2.6,27.2
Devers,Rafael,646240,2021,591,0.279,0.538,0.352,0.291,0.567,0.394,0.366,0.276,0.477,0.385,92.9,13.1,15,51.8
Naylor,Josh,647304,2021,233,0.253,0.399,0.3,0.254,0.417,0.311,0.302,0.163,0.354,0.315,89.8,9,7.4,42.6
Toro,Abraham,647351,2021,335,0.239,0.373,0.315,0.247,0.416,0.323,0.323,0.168,0.334,0.293,86.8,13.7,7.4,33.9
Diaz,Aledmys,649557,2021,294,0.259,0.405,0.317,0.267,0.411,0.319,0.324,0.144,0.367,0.338,88.7,13.6,6.5,44.8
Urias,Luis,649966,2021,490,0.249,0.445,0.342,0.241,0.427,0.333,0.338,0.186,0.368,0.314,87.9,14.2,9.3,40.5
Diaz,Lewin,650331,2021,122,0.205,0.451,0.242,0.221,0.442,0.294,0.258,0.221,0.381,0.303,88.3,20.7,10.1,36
Arraez,Luis,650333,2021,428,0.294,0.376,0.357,0.295,0.411,0.337,0.359,0.116,0.339,0.329,88.4,9.9,2.3,30.6
Jimenez,Eloy,650391,2021,213,0.249,0.437,0.303,0.248,0.445,0.325,0.305,0.196,0.405,0.342,90.5,8.4,10.8,45.8
Torres,Gleyber,650402,2021,459,0.259,0.366,0.329,0.265,0.423,0.331,0.336,0.159,0.377,0.339,87.1,14.2,7.8,35.7
Castro,Willi,650489,2021,413,0.22,0.351,0.271,0.244,0.364,0.291,0.296,0.12,0.355,0.33,85.6,11.4,5.2,29.4
Diaz,Yandy,650490,2021,465,0.256,0.387,0.353,0.254,0.399,0.332,0.353,0.145,0.342,0.31,89.9,6.6,7,40.6
DeLaCruz,Bryan,650559,2021,199,0.296,0.427,0.356,0.254,0.366,0.301,0.318,0.113,0.362,0.345,88.4,11.1,5.4,42.2
Rengifo,Luis,650859,2021,174,0.201,0.31,0.242,0.237,0.396,0.293,0.28,0.158,0.342,0.3,85.8,11.7,6.4,27
Adams,Riley,656180,2021,99,0.222,0.384,0.358,0.197,0.366,0.319,0.338,0.168,0.4,0.331,88.4,11.7,13.6,42.4
Bradley,Bobby,656252,2021,245,0.208,0.445,0.294,0.224,0.467,0.331,0.309,0.243,0.478,0.37,89,12,16.8,40.9
Chapman,Matt,656305,2021,529,0.21,0.403,0.314,0.209,0.423,0.321,0.315,0.214,0.421,0.332,89.7,18.6,13.7,41.7
Chavis,Michael,656308,2021,121,0.248,0.397,0.258,0.234,0.351,0.256,0.245,0.117,0.379,0.355,89.7,8.1,5,41.3
Diaz,Isan,656371,2021,238,0.193,0.282,0.291,0.203,0.308,0.272,0.305,0.105,0.317,0.293,88.7,9.6,4.1,36.5
Hill,Derek,656537,2021,139,0.259,0.388,0.313,0.245,0.35,0.289,0.301,0.105,0.368,0.352,86.9,9.2,5.2,29.9
Hilliard,Sam,656541,2021,214,0.215,0.463,0.294,0.213,0.436,0.312,0.293,0.223,0.462,0.36,89.8,12,15,38.6
